,tweet,label
5382, obama  zzzzzzzzzz ,-1
5383, i vote  obama n  n ima vote  obama n  teamobama  ,1
5384, im not a fan of obamayeah i said it ,-1
5385, since obama has not kept any of his promises we must have a change ,-1
5386, mais agressivo obama vence debate contra romney diz tv ,0
5387, lmao rt if obama said he got a binder fulla women michelle obama woulda been throwin shoes and uppercuts p hofdebate ,0
5388, newsflash  karl rove thinks obama lost the debate ,0
5389,  because obama raised his voice and spewed more talking points than the last debate so that was why still empty ,0
5390, obama you got this obama ,1
5391, curl crowley skews hard for obama in disastrous debate ,0
5392, obama apologize that it was because of the video so he lied whats the coverup ,-1
5393, wait he reads i just need my bro to read more about obama  what he had done  what republicans stopped ,0
5394, and by people i mean you obama ,1
5395, woooah wooah were throwing the n word this needs to stoplike right now idc if you dont like obama but put a lid on that ,0
5396, obama obama obama obama obama termz ,1
5397, obama calls for renewal of assault weapons ban  abc news blog ,0
5398,  obama is an unamerican unchristian dictator  l o l ,1
5399, just watched the debate not sure obama was the clear winner its hard to beat a good liar ,1
5400, obama already sent me  emails since the end of the presidential debate ,0
5401, blah blah blahhh obama said he was going to fix it his first term just another broken promise ,-1
5402, see prev add also obama was just tooting his own horn when he was calling hclinton as subservient to him yesterday he was ,-1
5403, ap news  analysis in blistering form obama rebounds ,0
5404, mosenkurt so claire either you agree w obama or he ignores you when you object either way what use are you to us here in mo caring ,0
5405, basically yall do realize if all of us voted for obama it still wouldnt mean shit bc the popular vote means nothing ,0
5406, sad i didnt get to watch rt landslide victory for obama we saw one president for all americans on that stage tonight obama ,1
5407, for them ifwhen obama wins on nov  then results would have lied too teambarack ,1
5408, obama interrupts when he doesnt know how to answer or no way to lie out of an answer or blame someone else for his mistakes ,-1
5409, obama for mankind debate ,0
5410, but  but  the msnbc hosts all said obama clearly won how can this be lolol ,-1
5411, rocksmith rocksmith x spikelee obama tee collaboration watch the streetwear newyork ,0
5412, obama won the debate no doubt about that ,1
5413, vote for obama ,1
5414, i just made a donation today to support president obama how about you ,1
5415,  he will be just like obama so why not try someone with new ideas do you realize how this makes no sense ,0
5416, i know its terrible isnt giving up white women damn obama ,0
5417, joe biden said they didnt know it was an terror attack that day and so how could obama call it one ,0
5418, obama was horrible obama is soooooooo gaayyyyyy gobacktokenya ,-1
5419, obama prefers arizonaesque laws backwards garyjohnson ,0
5420, barack obama please check the facts  ,-1
5421, repost obama obama obamabiden democrat democracy barack barackobama su ,0
5422, nuovo volo low cost torino barcellona tangenti indagati vertici cdo bergamoobama vince il duello tvbuona ,0
5423,  and owe each other a drink obama and biden owe them each a keg ,-1
5424, team obama ,0
5425, obama im the president and im always responsible is that why you spent the past four years blaming bush  ,-1
5426, yeah i watched it tonight obama actually did awesome ,1
5427, by the way who is the smartest us president in the history whats obamas ranking compare to him ,-1
5428, matching michelle obama and ann romney support husbands at debate dearsugar ,0
5429, obama turns it around ,0
5430, faz tvduell obama gegen romney boxkampf mit zwei siegern okru ,0
5431, obama rules ,0
5432, axelrod obama listened to chris matthews determined to drop  bomb via ,0
5433, the yankees lost but obama won tonight happy to see that the president was more aggressive tonight obama ,1
5434, malala deserves to die for idealizing obama  taliban worldnews ,-1
5435, the momentum is going romneys way he looks like a winner obama offers us the last disastrous four years ,-1
5436, this guy  thinks we libs are disgruntled with obama for not helping himself enough tonight whatta lying outrageous comment ,0
5437, personally not a fan of the town hall forum but overall it was good obama clearly took the gloves off for this one ,1
5438, you sound like obama misguided and full of mistakes fine by me but you cant help yourself right ,-1
5439, ann romney michelle obama dresses second debate fashion face off who wore bright pink dress best first lady  ,0
5440, obama is the first president in history to get teenagers to wwatch the presidential debate ,0
5441, no obama is kelwin moore ,0
5442, charles krauthammer  the big bird counterattack obama has only excuses ,-1
5443, binders full of women shufflewith president obamawe on it ,1
5444,  obama governor youre the last person whos going to get tough on china hahaha straight gave it to him punk mode ,1
5445, news analysis in second debate obama strikes back ny times share with friends   top news   ,1
5446, president obama didnt show up to the debate  super president obama did and he took down a liar right in front of our eyes ,1
5447, give obama a break on the libya question do you remember everything you read off a teleprompter without meaning or thinking about ,1
5448, who do you think won thursdays presidential debate click and vote tell us what you think romney obama ,0
5449, ill never forget when mike epps said obama smokes weed lmaoo ,0
5450, obama zeroes in on female voters  the hills ballot box ,0
